class,number,section,time,room,prof,enrollment
 COMM 221 - Introduction To Finance ,3742,"001-LEC
Regular","Mo 10:00AM - 11:30AM
We 8:30AM - 10:00AM","GOODES RM108
GOODES RM108","Essaddam,Naceur
Essaddam,Naceur",76
 COMM 313 - Financial Accounting II ,3644,"001-LEC
Regular","Mo 10:00AM - 11:30AM
We 8:30AM - 10:00AM","GOODES RM 103
GOODES RM 103","Boland,George
Boland,George",17
 COMM 332 - Marketing Research ,4699,"001-LEC
Regular","Mo 10:00AM - 11:30AM
We 8:30AM - 10:00AM","GOODES RM304
GOODES RM304","Eid,Joyce
Eid,Joyce",52
 COMM 341 - Intro To Prod & Oper Mgmt ,3652,"001-LEC
Regular","Mo 10:00AM - 11:30AM
We 8:30AM - 10:00AM","GOODES RM 101
GOODES RM 101","Staff
Staff",53
 COMM 401 - Business and Corporate Strategy ,3659,"003-LEC
Regular","Mo 10:00AM - 11:30AM
We 8:30AM - 10:00AM","GOODES RM102
GOODES RM102","Packalen,Kelley
Packalen,Kelley",58
 COMM 621 - Introduction To Finance ,3748,"001-LEC
Regular","Mo 10:00AM - 11:30AM
We 8:30AM - 10:00AM","GOODES RM108
GOODES RM108","Essaddam,Naceur
Essaddam,Naceur",76
 DRAM 237 - Elementary Acting I - The Actor's Instrument ,2400,"002-LAB
Regular",Mo 10:00AM - 11:30AM,THEOLOGICAL ROT,"Wanless,Gregory",18
 DRAM 345B - Applied Technical Production ,2369,"001-PRA
Regular",Mo 10:00AM - 11:30AM,THEOLOGICAL RM115,"Redish,Adair",10
 ECON 110B - Principles of Economics ,1961,"003-LEC
Regular","Mo 10:00AM - 11:30AM
We 8:30AM - 10:00AM","CHERNOFF AUD
CHERNOFF AUD","Barber,Michael Fredrick
Barber,Michael Fredrick",211
 ECON 212 - Microeconomic Theory I ,1948,"001-LEC
Regular","Mo 10:00AM - 11:30AM
We 8:30AM - 10:00AM","DUNNING RM14
DUNNING RM14","Stewart,Arthur E
Stewart,Arthur E",70
 ECON 452 - Applied Econometrics ,1958,"001-LEC
Regular","Mo 10:00AM - 11:30AM
We 8:30AM - 10:00AM","ELLIS RM319
ELLIS RM319","Ferrall,Christopher
Ferrall,Christopher",35
 ECON 848 - Economic Analysis Of The Law ,5784,"001-LEC
Regular","Mo 10:00AM - 11:30AM
Th 1:00PM - 2:30PM","TBA
KINGSTON RM209","Ware,Roger
Ware,Roger",6
 ECON 851 - Econometrics II ,5785,"001-LEC
Regular","Mo 10:00AM - 11:30AM
We 8:30AM - 10:00AM","JEFFERY RM116
JEFFERY RM116","Nielsen,Morten Engelbrecht
Nielsen,Morten Engelbrecht",15
 ENCH 222 - Meth Struct Determination ,2724,"005-TUT
Regular",Mo 10:00AM - 11:30AM,CHERNOFF RM211,Staff,59
 ENGL 217 - Postcolonial Literatures ,2014,"001-LEC
Regular","Mo 10:00AM - 11:30AM
We 8:30AM - 10:00AM","MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201","Kastner,Sarah Jane
Kastner,Sarah Jane",38
 ENGL 356B - British Fiction of the 19th Century ,2027,"001-LEC
Regular","Mo 10:00AM - 11:30AM
We 8:30AM - 10:00AM","MACDONALD RM4
MACDONALD RM4","Cameron,Sally Brooke
Cameron,Sally Brooke",55
 ENGL 456 - Group II: Special Topics I ,2035,"001-SEM
Regular","Mo 10:00AM - 11:30AM
We 8:30AM - 10:00AM","ONTARIO RM207
ONTARIO RM207","Morrison,Robert J H
Morrison,Robert J H",25
 ENGL 817 - Topics In Literary Study III ,6109,"001-SEM
Regular",Mo 10:00AM - 12:30PM,JOHN WATSON RM406,"Pappano,Margaret A",7
 FREN 330 - Rédaction et style I ,2556,"001-LEC
Regular","Mo 10:00AM - 11:30AM
We 8:30AM - 10:00AM","ELLIS RM333
WALTER LIGHT RM210","Fiore,Francesca
Fiore,Francesca",41
 GPHY 101 - Human Geography ,2898,"001-SEM
Regular",Mo 10:00AM - 11:30AM,ELLIS RM321,"Godlewska,Anne Marie Claire",115
 GPHY 240 - Introduction to Qualitative Methods in Geography ,2863,"002-PRA
Regular",Mo 10:00AM - 11:30AM,THEOLOGICAL RM203,"Castleden,Heather",24
 GRMN 102 - Beginner's German II ,4237,"002-LEC
Regular","Mo 10:00AM - 11:30AM
We 8:30AM - 10:00AM","KINGSTON RM208
KINGSTON RM208","Pugh,David V
Pugh,David V",19
 ITLN 112 - Beginning Italian II ,4264,"001-LEC
Regular","Mo 10:00AM - 11:30AM
We 8:30AM - 10:00AM","KINGSTON RM108
KINGSTON RM108","Bachmann,Brigitte Eleonore
Bachmann,Brigitte Eleonore",34
 ITLN 205 - Italiano avanzato ,4265,"001-LEC
Regular","Mo 10:00AM - 11:30AM
We 8:30AM - 10:00AM","KINGSTON RM304
KINGSTON RM304","Zaccagnino,Cristiana
Zaccagnino,Cristiana",6
 KNPE 365 - Physical Activity and Health Behaviour Counseling ,4184,"001-LEC
Regular",Mo 10:00AM - 11:30AM,KINES & HLTH RM101,"Baillie,Colin Patrick Thomas",89
 LAW 170B - Criminal Law ,1540,"001-LEC
Law","Mo 10:00AM - 11:30AM
We 1:00PM - 2:30PM","MACDONALD RM202
MACDONALD RM3","Kelly,Lisa Marie
Staff",52
 LAW 182B - Property ,1569,"001-LEC
Law","Mo 10:00AM - 11:30AM
We 1:00PM - 2:30PM","MACDONALD RM201
MACDONALD RM201","Njoya,Wanjiru
Njoya,Wanjiru",55
 LAW 192B - Torts ,1542,"001-SEM
Law","Mo 10:00AM - 11:30AM
We 10:00AM - 11:30AM","MACDONALD RM400
MACDONALD RM211","Knutsen,Erik S
Knutsen,Erik S",26
 LING 340 - Syntax ,4274,"001-LEC
Regular","Mo 10:00AM - 11:30AM
We 8:30AM - 10:00AM","KINGSTON RM308
KINGSTON RM308","Reinholtz,Charlotte
Reinholtz,Charlotte",26
 MGMT 804 - Survey Research Method Design ,5999,"001-SEM
Regular",MoWe 10:00AM - 11:30AM,TBA,"Webster,Jane E",13
 MUSC 477 - Special Topics in Music III ,6302,"001-LEC
Regular","Mo 10:00AM - 11:30AM
We 8:30AM - 10:00AM","HARRISON-LECAINE RM120
HARRISON-LECAINE RM120","Brunette,Chantal
Brunette,Chantal",13
 OT 852 - Group Theory And Process ,6257,"002-LAB
Regular",Mo 10:00AM - 12:00PM,ACTON CEC,"Edgelow,Megan Michele",76
 PACT 335 - Practicum in Physical Activity for Seniors ,4133,"001-SEM
Regular",Mo 10:00AM - 11:30AM,KINES & HLTH RM106,"McCalpin,Michelle Erma",15
 PHIL 250B - Epistemology and Metaphysics ,4627,"001-LEC
Regular","Mo 10:00AM - 11:30AM
We 8:30AM - 10:00AM","CHERNOFF RM117
CHERNOFF RM117","Bakhurst,David
Bakhurst,David",121
 POLS 348 - Middle East Politics ,4797,"001-LEC
Regular","Mo 10:00AM - 11:30AM
We 8:30AM - 10:00AM","JOHN WATSON RM217
JOHN WATSON RM217","Haklai,Oded
Haklai,Oded",60
 PSYC 302 - Advanced Research Methods ,3444,"001-LEC
Regular","Mo 10:00AM - 11:30AM
We 8:30AM - 10:00AM","BIOSCI RM1102
BIOSCI RM1102","Hollenstein,Thomas Patrick
Hollenstein,Thomas Patrick",80
 PSYC 435 - Advanced Topics in Abnormal Psychology ,5575,"001-SEM
Regular","Mo 10:00AM - 11:30AM
We 8:30AM - 10:00AM","BOTTER RM B129
BOTTER RM B129","Bowie,Christopher R
Bowie,Christopher R",26
 PT 856 - Neuromotor Function I ,5020,"001-LEC
Regular","Mo 10:00AM - 11:30AM
Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM
Fr 8:30AM - 10:00AM","BOTTER RM B143
BOTTER RM B147
WALTER LIGHT RM210
BOTTER RM B147","Staff
Staff
Staff
Staff",71
 PT 864 - Complex Health Conditions ,5024,"001-LEC
Regular","Mo 10:00AM - 11:30AM
Tu 11:30AM - 2:30PM
Tu 2:30PM - 4:00PM
We 12:30PM - 2:30PM","BOTTER RM B143
BOTTER RM B147
BOTTER RM B147
BOTTER RM B147","Parsons,Trisha L
Parsons,Trisha L
Parsons,Trisha L
Parsons,Trisha L",70
 SOCY 235 - Race and Racialization ,1245,"001-LEC
Regular","Mo 10:00AM - 11:30AM
We 8:30AM - 10:00AM","STIRLING RM C
STIRLING RM C","Matsunaga,Jennifer
Matsunaga,Jennifer",118
 SOCY 300 - Sociology of Cities ,1249,"001-LEC
Regular","Mo 10:00AM - 11:30AM
We 8:30AM - 10:00AM","DUPUIS RM215
DUPUIS RM215","Murakami Wood,David
Murakami Wood,David",56
 APSC 112 - Electricity And Magnetism ,3898,"216-TUT
Regular","Mo 10:30AM - 11:30AM
Mo 10:30AM - 11:30AM","BOTTER RM B148
MACINTOSH-CORRY RM D122","Staff
Staff",51
 APSC 112 - Electricity And Magnetism ,3899,"217-TUT
Regular","Mo 10:30AM - 11:30AM
Mo 10:30AM - 11:30AM","BOTTER RM B148
MACINTOSH-CORRY RM D122","Staff
Staff",51
 APSC 112 - Electricity And Magnetism ,3900,"218-TUT
Regular","Mo 10:30AM - 11:30AM
Mo 10:30AM - 11:30AM","BOTTER RM B148
MACINTOSH-CORRY RM D122","Staff
Staff",51
 APSC 112 - Electricity And Magnetism ,5404,"900-LEC
12 wk Win","Tu 1:30PM - 2:30PM
Mo 5:30PM - 6:30PM
Tu 1:30PM - 2:30PM
Mo 10:30AM - 11:30AM
Fr 2:30PM - 3:30PM
Fr 2:30PM - 3:30PM","JEFFERY RM128
STIRLING RM A
STIRLING RM A
STIRLING RM A
STIRLING RM A
STIRLING RM B","Narayanan,Sowmya K
Narayanan,Sowmya K
Narayanan,Sowmya K
Narayanan,Sowmya K
Narayanan,Sowmya K
Narayanan,Sowmya K",56
 APSC 142 - Intro Computer Program Engrs ,3814,"101-LEC
Regular",Mo 10:30AM - 11:30AM,ELLIS AUD,"Karamat,Tashfeen Bin",228
 ARTC 822 - Conservation Of Paintings II ,6167,"001-LEC
Regular","Mo 10:30AM - 11:30AM
Th 10:30AM - 11:30AM","ONTARIO RM206
ONTARIO RM206","O'Malley,Michael
O'Malley,Michael",7
 BIOL 103 - Introductory Biology of Organisms ,1287,"001-LEC
Regular","Mo 10:30AM - 11:30AM
We 9:30AM - 10:30AM
Fr 8:30AM - 9:30AM","DUNCAN MCARTHUR RM B101
DUNCAN MCARTHUR RM B101
DUNCAN MCARTHUR RM B101","Chippindale,Adam,
Walker,Virginia Katrina
Chippindale,Adam,
Walker,Virginia Katrina
Chippindale,Adam,
Walker,Virginia Katrina",543
 BIOL 202 - Diversity of Life II ,1297,"001-LEC
Regular","Mo 10:30AM - 11:30AM
We 9:30AM - 10:30AM
Fr 8:30AM - 9:30AM","DUNNING AUD
DUNNING AUD
DUNNING AUD","Nelson,William,
Ratcliffe,Laurene M
Nelson,William,
Ratcliffe,Laurene M
Nelson,William,
Ratcliffe,Laurene M",308
 BIOL 422 - Conservation Biology ,1767,"001-LEC
Regular","Mo 10:30AM - 11:30AM
We 9:30AM - 10:30AM
Fr 8:30AM - 9:30AM","ELLIS RM324
ELLIS RM324
ELLIS RM324","Friesen,Victoria L
Friesen,Victoria L
Friesen,Victoria L",73
 BIOL 442 - Evolutionary Medicine ,1396,"001-LEC
Regular","Mo 10:30AM - 11:30AM
We 9:30AM - 10:30AM","NICOL RM321
NICOL RM321","Bonier,Frances
Bonier,Frances",47
 CHEE 340 - Biomedical Engineering ,2307,"001-LEC
Regular","Mo 10:30AM - 11:30AM
We 9:30AM - 10:30AM
Fr 8:30AM - 9:30AM","KINGSTON RM101
KINGSTON RM101
KINGSTON RM101","Fitzpatrick,Lindsay E
Fitzpatrick,Lindsay E
Fitzpatrick,Lindsay E",142
 CIVL 215 - Materials For Civil Engineers ,1820,"001-LEC
Regular","Mo 10:30AM - 11:30AM
We 9:30AM - 10:30AM
Fr 8:30AM - 9:30AM","JEFFERY RM128
JEFFERY RM128
JEFFERY RM128","Staff
Staff
Staff",101
 CIVL 471 - Subsurface Contamination ,1841,"001-LEC
Regular","Mo 10:30AM - 11:30AM
We 9:30AM - 10:30AM
Fr 8:30AM - 9:30AM","MILLER RM105
MILLER RM105
MILLER RM105","Kueper,Bernard H
Kueper,Bernard H
Kueper,Bernard H",83
 CIVL 880 - Subsurface Contamination ,1859,"001-LEC
Regular","Mo 10:30AM - 11:30AM
We 9:30AM - 10:30AM
Fr 8:30AM - 9:30AM","MILLER RM105
MILLER RM105
MILLER RM105","Kueper,Bernard H
Kueper,Bernard H
Kueper,Bernard H",83
 DEVS 240 - Culture and Development ,1898,"006-TUT
Regular",Mo 10:30AM - 11:30AM,THEOLOGICAL RM209,Staff,27
 ELEC 409 - Bioinformatic Analytics ,4980,"001-LEC
Regular","Mo 10:30AM - 11:30AM
Th 1:30PM - 2:30PM
Fr 3:30PM - 4:30PM","JEFFERY RM101
JEFFERY RM101
JEFFERY RM101","Khalifa,Shady
Khalifa,Shady
Khalifa,Shady",33
 ENPH 345 - Quantum Physics Of Atoms ,4704,"001-LEC
Regular","Mo 10:30AM - 11:30AM
We 9:30AM - 10:30AM
Tu 2:30PM - 3:30PM","STIRLING RM B
STIRLING RM B
STIRLING RM C","Gooding,Robert James
Gooding,Robert James
Gooding,Robert James",86
 ENSC 321 - Environmental Justice in Global Context ,2060,"005-SEM
Regular",Mo 10:30AM - 11:30AM,BIOSCI RM2109,Staff,14
 GPHY 342 - Remote Sensing II: Digital Image Processing ,2917,"001-LEC
Regular","Mo 10:30AM - 11:30AM
Fr 8:30AM - 9:30AM","MACINTOSH-CORRY RM E230
MACINTOSH-CORRY RM E230","van Ewijk,Karin
van Ewijk,Karin",17
 JAPN 200B - Introductory Japanese II ,4271,"002-TUT
Regular",Mo 10:30AM - 11:30AM,KINGSTON LAB,"Takeuchi-Aoki,Keiko",13
 KNPE 254 - Biomechanical Analysis of Human Movement ,5081,"006-TUT
Regular","Mo 10:30AM - 11:30AM
Mo 10:30AM - 11:30AM","KINES & HLTH RM202
KINES & HLTH RM203","Staff
Staff",26
 MATH 126B - Differential and Integral Calculus ,4326,"001-LEC
Regular","Mo 10:30AM - 11:30AM
We 9:30AM - 10:30AM
Fr 8:30AM - 9:30AM","STIRLING AUD
STIRLING AUD
STIRLING AUD","Thatte,Vaidehee Madhav
Thatte,Vaidehee Madhav
Thatte,Vaidehee Madhav",213
 MATH 126B - Differential and Integral Calculus ,6138,"004-LEC
Regular","Mo 10:30AM - 11:30AM
We 9:30AM - 10:30AM
Fr 8:30AM - 9:30AM","JEFFERY RM234
JEFFERY RM234
JEFFERY RM234","Gu,Yinzheng
Gu,Yinzheng
Gu,Yinzheng",39
 MATH 281 - Introduction to Real Analysis ,5133,"004-TUT
Regular",Mo 10:30AM - 11:30AM,ELLIS RM226,"Lewis,Andrew D",60
 MATH 413 - Introduction to Algebraic Geometry ,5137,"001-LEC
Regular","Mo 10:30AM - 11:30AM
We 9:30AM - 10:30AM
Fr 8:30AM - 9:30AM","JEFFERY RM115
JEFFERY RM115
JEFFERY RM115","Roth,Mike A
Roth,Mike A
Roth,Mike A",17
 MATH 813 - Introduction to Algebraic Geometry ,5650,"001-LEC
Regular","Mo 10:30AM - 11:30AM
We 9:30AM - 10:30AM
Fr 8:30AM - 9:30AM","JEFFERY RM115
JEFFERY RM115
JEFFERY RM115","Roth,Mike A
Roth,Mike A
Roth,Mike A",17
 MECH 241 - Fluid Mechanics I ,4440,"002-LEC
Regular","Mo 10:30AM - 11:30AM
We 9:30AM - 10:30AM
Fr 8:30AM - 9:30AM","STIRLING RM A
STIRLING RM A
STIRLING RM A","Matovic,Miodrag Darko,
Wong,Jaime
Matovic,Miodrag Darko,
Wong,Jaime
Matovic,Miodrag Darko,
Wong,Jaime",119
 MECH 480 - Airplane Aerodynamics and Performance ,4476,"002-TUT
Regular",Mo 10:30AM - 11:30AM,MCLAUGHLIN RM306,"Piomelli,Ugo",35
 MECH 863 - Materials Selection in Design ,6455,"001-SEM
Regular","Mo 10:30AM - 12:00PM
Th 9:00AM - 10:30AM","TBA
TBA","Pilkey,Keith
Pilkey,Keith",7
 MINE 267 - Applied Chemistry for Mining ,5240,"001-LEC
Regular","Mo 10:30AM - 11:30AM
We 9:30AM - 10:30AM
Fr 8:30AM - 9:30AM","GOODWIN RM247
GOODWIN RM247
GOODWIN RM247","Pickles,Christopher A
Pickles,Christopher A
Pickles,Christopher A",26
 MINE 324 - Hydraulics/Mining Applications ,5243,"002-TUT
Regular",Mo 10:30AM - 11:30AM,GOODWIN RM254,"De Souza,Euler Magno",29
 MTHE 281 - Introduction To Real Analysis ,5143,"004-TUT
Regular",Mo 10:30AM - 11:30AM,ELLIS RM226,"Lewis,Andrew D",60
 MUSC 293 - Theory and Analysis IIB ,4573,"001-LEC
Regular","Mo 10:30AM - 11:30AM
We 9:30AM - 10:30AM
Fr 8:30AM - 9:30AM","HARRISON-LECAINE RM124
HARRISON-LECAINE RM124
HARRISON-LECAINE RM124","Lind,Stephanie
Lind,Stephanie
Lind,Stephanie",44
 NSCI 414 - Progress in Neuroanatomy and Neuropharmacology ,1138,"001-LEC
Regular","Mo 10:30AM - 11:30AM
We 9:30AM - 10:30AM
Fr 8:30AM - 9:30AM","BIOSCI RM1103
BIOSCI RM1103
BIOSCI RM1103","Kawaja,Michael D,
Normandeau,Catherine,
Reynolds,James N
Kawaja,Michael D,
Normandeau,Catherine,
Reynolds,James N
Kawaja,Michael D,
Normandeau,Catherine,
Reynolds,James N",96
 NURS 207 - Nsg Care Acute Hosp Cts (Prac) ,4601,"004-LAB
Regular",Mo 10:30AM - 12:30PM,CATARAQUI  RM221 SIM LAB,Staff,23
 OT 862 - Applied Community Development (CR6) ,5008,"001-LEC
Regular",Mo 10:30AM - 11:30AM,BOTTER RM B147,"Edgelow,Megan Michele",73
 PHIL 111B - Great Works of Philosophy ,4625,"001-LEC
Regular","Mo 10:30AM - 11:30AM
We 9:30AM - 10:30AM
Fr 8:30AM - 9:30AM","MILLER RM201
MILLER RM201
MILLER RM201","Sismondo,Sergio
Sismondo,Sergio
Sismondo,Sergio",91
" PHYS 345 - Quantum Physics of Atoms, Nuclei and Particles ",4666,"001-LEC
Regular","Mo 10:30AM - 11:30AM
We 9:30AM - 10:30AM
Tu 2:30PM - 3:30PM","STIRLING RM B
STIRLING RM B
STIRLING RM C","Gooding,Robert James
Gooding,Robert James
Gooding,Robert James",86
 POLS 261 - International Politics ,5160,"001-LEC
Regular","Mo 10:30AM - 11:30AM
We 9:30AM - 10:30AM
Fr 8:30AM - 9:30AM","BIOSCI AUD
BIOSCI AUD
BIOSCI AUD","von Hlatky,Stefanie
von Hlatky,Stefanie
von Hlatky,Stefanie",280
 POLS 264 - World Politics in Historical Perspective ,5175,"001-LEC
Regular","Mo 10:30AM - 11:30AM
We 9:30AM - 10:30AM
Fr 8:30AM - 9:30AM","DUPUIS AUD
DUPUIS AUD
DUPUIS AUD","Nossal,Kim Richard
Nossal,Kim Richard
Nossal,Kim Richard",89
 PSYC 100B - Principles of Psychology ,3384,"007-LAB
Regular",Mo 10:30AM - 11:30AM,HUMPHREY RM131,Staff,30
 PSYC 100B - Principles of Psychology ,3460,"068-LAB
Regular",Mo 10:30AM - 11:30AM,HUMPHREY RM132,Staff,25
 SOCY 211 - Introduction to Statistics ,5633,"008-LAB
Regular",Mo 10:30AM - 11:30AM,JEFFERY RM157,"Sytsma,Victoria A",24
 MECH 848 - Measurement Systems I ,5978,"001-SEM
Regular",Mo 11:00AM - 1:00PM,MCLAUGHLIN RM302,"Sellens,Richard W",6
 PROF 410B - Theory and Professional Practice (PJ) ,2573,"001-LEC
Education","Fr 11:00AM - 12:30PM
Fr 8:30AM - 10:30AM
Fr 11:00AM - 12:30PM
Mo 11:00AM - 12:30PM","DUNCAN MCARTHUR RM A242
DUNCAN MCARTHUR RM A242
DUNCAN MCARTHUR RM A242
DUNCAN MCARTHUR RM A242","Christou,Aglaia Glenda
Christou,Aglaia Glenda
Christou,Aglaia Glenda
Christou,Aglaia Glenda",13
 PROF 410B - Theory and Professional Practice (PJ) ,2574,"002-LEC
Education","Fr 11:00AM - 12:30PM
Fr 8:30AM - 10:30AM
Fr 11:00AM - 12:30PM
Mo 11:00AM - 12:30PM","DUNCAN MCARTHUR RM A234
DUNCAN MCARTHUR RM A234
DUNCAN MCARTHUR RM A234
DUNCAN MCARTHUR RM A234","Martin,Andrea K
Martin,Andrea K
Martin,Andrea K
Martin,Andrea K",16
 PROF 410B - Theory and Professional Practice (PJ) ,2575,"003-LEC
Education","Fr 11:00AM - 12:30PM
Fr 8:30AM - 10:30AM
Fr 11:00AM - 12:30PM
Mo 11:00AM - 12:30PM","DUNCAN MCARTHUR RM A239
DUNCAN MCARTHUR RM A239
DUNCAN MCARTHUR RM A239
DUNCAN MCARTHUR RM A239","Champagne,Linda
Champagne,Linda
Champagne,Linda
Champagne,Linda",19
 PROF 410B - Theory and Professional Practice (PJ) ,2576,"004-LEC
Education","Fr 11:00AM - 12:30PM
Fr 8:30AM - 10:30AM
Fr 11:00AM - 12:00PM
Mo 11:00AM - 12:30PM","DUNCAN MCARTHUR RM A227W
DUNCAN MCARTHUR RM A227W
DUNCAN MCARTHUR RM A227W
DUNCAN MCARTHUR RM A227W","East,Jim
East,Jim
East,Jim
East,Jim",22
 PROF 410B - Theory and Professional Practice (PJ) ,2577,"005-LEC
Education","Fr 11:00AM - 12:30PM
Fr 8:30AM - 10:30AM
Fr 11:00AM - 12:30PM
Mo 11:00AM - 12:30PM","DUNCAN MCARTHUR RM A241
DUNCAN MCARTHUR RM A241
DUNCAN MCARTHUR RM A241
DUNCAN MCARTHUR RM A241","Field,Caroline
Field,Caroline
Field,Caroline
Field,Caroline",17
 PROF 410B - Theory and Professional Practice (PJ) ,2578,"006-LEC
Education","Fr 11:00AM - 12:30PM
Fr 12:45PM - 2:45PM
Fr 11:00AM - 12:30PM
Mo 11:00AM - 12:30PM","DUNCAN MCARTHUR RM A333
DUNCAN MCARTHUR RM A333
DUNCAN MCARTHUR RM A333
DUNCAN MCARTHUR RM A333","Gough,George
Gough,George
Gough,George
Gough,George",23
 PROF 410B - Theory and Professional Practice (PJ) ,2579,"007-LEC
Education","Fr 11:00AM - 12:30PM
Fr 12:45PM - 2:45PM
Fr 11:00AM - 12:30PM
Mo 11:00AM - 12:30PM","DUNCAN MCARTHUR RM A240
DUNCAN MCARTHUR RM A240
DUNCAN MCARTHUR RM A240
DUNCAN MCARTHUR RM A240","Merkley,Margaret
Merkley,Margaret
Merkley,Margaret
Merkley,Margaret",18
 PROF 410B - Theory and Professional Practice (PJ) ,2580,"008-LEC
Education","Fr 11:00AM - 12:30PM
Fr 12:45PM - 2:45PM
Fr 11:00AM - 12:30PM
Mo 11:00AM - 12:30PM","DUNMCAN MCARTHUR RM B307
DUNMCAN MCARTHUR RM B307
DUNMCAN MCARTHUR RM B307
DUNMCAN MCARTHUR RM B307","Petrick,Robert
Petrick,Robert
Petrick,Robert
Petrick,Robert",15
 PROF 410B - Theory and Professional Practice (PJ) ,2582,"010-LEC
Education","Fr 11:00AM - 12:30PM
Fr 12:45PM - 2:45PM
Fr 11:00AM - 12:30PM
Mo 11:00AM - 12:30PM
Fr 10:30AM - 1:00PM
Fr 10:30AM - 1:00PM","DUNCAN MCARTHUR RM342B
DUNCAN MCARTHUR RM342B
DUNCAN MCARTHUR RM342B
DUNCAN MCARTHUR RM342B
DUNCAN MCARTHUR GYM
DUNCAN MCARTHUR GYM","Mulrooney,Shelley
Mulrooney,Shelley
Mulrooney,Shelley
Mulrooney,Shelley
Mulrooney,Shelley
Mulrooney,Shelley",23
 PROF 410B - Theory and Professional Practice (PJ) ,2583,"011-LEC
Education","Fr 11:00AM - 12:30PM
Fr 12:45PM - 2:45PM
Fr 11:00AM - 12:30PM
Mo 11:00AM - 12:30PM","DUNCAN MCARTHUR RM342A
DUNCAN MCARTHUR RM342A
DUNCAN MCARTHUR RM342A
DUNCAN MCARTHUR RM342A","Belanger,Laurel
Belanger,Laurel
Belanger,Laurel
Belanger,Laurel",17
 PROF 410B - Theory and Professional Practice (PJ) ,5756,"012-LEC
Education","Fr 11:00AM - 12:30PM
Fr 12:45PM - 2:45PM
Fr 11:00AM - 12:30PM
Mo 11:00AM - 12:30PM","DUNCAN MCARTHUR RM A236
DUNCAN MCARTHUR RM A236
DUNCAN MCARTHUR RM A236
DUNCAN MCARTHUR RM A236","Browne,Peggy
Browne,Peggy
Browne,Peggy
Browne,Peggy",16
 PROF 410B - Theory and Professional Practice (PJ) ,5757,"013-LEC
Education","Fr 11:00AM - 12:30PM
Mo 11:00AM - 12:30PM
Fr 11:00AM - 12:30PM
Fr 11:00AM - 12:30PM","DUNCAN MCARTHUR RM A334
DUNCAN MCARTHUR RM A334
DUNCAN MCARTHUR RM A334
DUNCAN MCARTHUR RM A334","Valiquette,Adelina
Valiquette,Adelina
Valiquette,Adelina
Valiquette,Adelina",11
 APSC 100B - Engineering Practice ,3955,"209-STD
Regular","Mo 11:30AM - 2:30PM
Fr 11:30AM - 1:30PM","TBA
TBA","Staff
Staff",43
 APSC 100B - Engineering Practice ,3884,"308-LAB
Regular","Mo 11:30AM - 2:30PM
Mo 11:30AM - 2:30PM
Mo 11:30AM - 2:30PM
Mo 11:30AM - 2:30PM
Mo 7:30PM - 8:30PM","CHERNOFF RM206A
DUPUIS RM236
STIRLING RM406
STIRLING RM407
TBA","Clapham,Lynann
Clapham,Lynann
Clapham,Lynann
Clapham,Lynann
Clapham,Lynann",73
 APSC 100B - Engineering Practice ,3888,"318-LAB
Regular","Mo 11:30AM - 2:30PM
Mo 11:30AM - 2:30PM
Mo 11:30AM - 2:30PM
Mo 11:30AM - 2:30PM
Mo 7:30PM - 8:30PM","CHERNOFF RM206A
DUPUIS RM236
STIRLING RM406
STIRLING RM407
TBA","Clapham,Lynann
Clapham,Lynann
Clapham,Lynann
Clapham,Lynann
Clapham,Lynann",73
 APSC 102 - Experimentation and measurement ,3951,"308-LAB
Regular","Mo 11:30AM - 2:30PM
Mo 11:30AM - 2:30PM
Mo 11:30AM - 2:30PM
Mo 11:30AM - 2:30PM
Mo 7:30PM - 8:30PM","CHERNOFF RM206A
DUPUIS RM236
STIRLING RM406
STIRLING RM407
TBA","Clapham,Lynann
Clapham,Lynann
Clapham,Lynann
Clapham,Lynann
Clapham,Lynann",73
 APSC 103 - First Year Engineering Design Project ,6226,"209-STD
Regular","Mo 11:30AM - 2:30PM
Fr 11:30AM - 1:30PM","TBA
TBA","Staff
Staff",43
 APSC 112 - Electricity And Magnetism ,3841,"202-TUT
Regular","Mo 11:30AM - 12:30PM
Mo 11:30AM - 12:30PM","KINGSTON RM205
WALTER LIGHT RM212","Staff
Staff",49
 APSC 132 - Chemistry and its Applications ,3854,"206-TUT
Regular",Mo 11:30AM - 12:30PM,JOHN WATSON RM217,Staff,59
 APSC 132 - Chemistry and its Applications ,3857,"210-TUT
Regular",Mo 11:30AM - 12:30PM,CHERNOFF RM213,Staff,52
 APSC 132 - Chemistry and its Applications ,3858,"211-TUT
Regular",Mo 11:30AM - 12:30PM,CHERNOFF RM213,Staff,52
 APSC 132 - Chemistry and its Applications ,3859,"212-TUT
Regular",Mo 11:30AM - 12:30PM,CHERNOFF RM213,Staff,52
 APSC 142 - Intro Computer Program Engrs ,3832,"307-LAB
Regular","Mo 11:30AM - 1:30PM
Mo 11:30AM - 1:30PM","BEAMISH-MUNRO RM212
BEAMISH-MUNRO RM214","Staff
Staff",70
 APSC 142 - Intro Computer Program Engrs ,3917,"317-LAB
Regular","Mo 11:30AM - 1:30PM
Mo 11:30AM - 1:30PM","BEAMISH-MUNRO RM212
BEAMISH-MUNRO RM214","Staff
Staff",70
