class,number,section,time,room,prof,enrollment
 BIOL 103 - Introductory Biology of Organisms ,1343,"019-LAB
Regular","Tu 10:00AM - 11:30AM
Tu 10:00AM - 11:30AM
Tu 10:00AM - 11:30AM
Tu 10:00AM - 11:30AM
Tu 10:00AM - 11:30AM
Tu 10:00AM - 11:30AM","BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320","Staff
Staff
Staff
Staff
Staff
Staff",16
 BIOL 103 - Introductory Biology of Organisms ,5878,"086-LAB
Regular","Tu 10:00AM - 11:30AM
Tu 10:00AM - 11:30AM
Tu 10:00AM - 11:30AM
Tu 10:00AM - 11:30AM
Tu 10:00AM - 11:30AM
Tu 10:00AM - 11:30AM","BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320
BIOSCI RM2320","Staff
Staff
Staff
Staff
Staff
Staff",16
 CLST 335 - The Hellenistic Successor Kingdoms to the Death of Cleopatra ,1799,"001-LEC
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","JOHN WATSON RM217
JOHN WATSON RM217","Colivicchi,Fabio
Colivicchi,Fabio",55
 COMM 112 - Intro To Management Accounting ,3663,"001-LEC
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","GOODES RM118
GOODES RM118","Hou,Yu
Hou,Yu",82
 COMM 112 - Intro To Management Accounting ,3614,"004-LEC
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","GOODES RM141
GOODES RM141","McConomy,David
McConomy,David",76
 COMM 132 - Marketing II ,3738,"002-LEC
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","GOODES RM153
GOODES RM153","Ashworth,Laurence T A
Ashworth,Laurence T A",78
 COMM 162 - Managerial Statistics ,3668,"006-LEC
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","GOODES RM151
GOODES RM151","Sephton,Peter S
Sephton,Peter S",78
 COMM 181 - Intro To Human Resource Mgmt ,3636,"001-LEC
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","GOODES RM108
GOODES RM108","Rowbotham,Kate
Rowbotham,Kate",88
 COMM 310 - Environmental Accounting ,4651,"001-LEC
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","GOODES RM 103
GOODES RM 103","Boland,George
Boland,George",19
 COMM 329 - Mgmt Of Financial Institutions ,3689,"001-LEC
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","GOODES RM 101
GOODES RM 101","Cannon,William T
Cannon,William T",22
 COMM 351 - Leadership ,3654,"001-LEC
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","GOODES RM 305
GOODES RM 305","Phelan,John
Phelan,John",48
 COMM 353 - Managing Across Cultures ,3670,"001-LEC
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","GOODES RM304
GOODES RM304","Roy,Jean-Paul
Roy,Jean-Paul",53
 DRAM 100B - Introduction to the Theatre ,2360,"008-LAB
Regular",Tu 10:00AM - 11:30AM,THEOLOGICAL RM106,Staff,12
 DRAM 242 - Introduction To Theatre Production ,2366,"002-LAB
Regular",Tu 10:00AM - 11:30AM,THEOLOGICAL RM115,"Redish,Adair",14
 ECON 240 - Canadian Tax Policy ,1951,"001-LEC
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","DUNNING RM14
DUNNING RM14","Stewart,Arthur E
Stewart,Arthur E",139
 ECON 320 - Macroeconomic Theory II ,1956,"001-LEC
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","KINGSTON RM101
KINGSTON RM101","Kennedy,Michael
Kennedy,Michael",79
 ECON 426 - International Macroeconomics ,1975,"001-LEC
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","MACDONALD RM2
MACDONALD RM2","Smith,Gregor W
Smith,Gregor W",41
 ECON 813 - Adv. Microeconomic Theory II ,5778,"001-LEC
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","TBA
TBA","Viero,Marie-Louise
Viero,Marie-Louise",9
 ECON 846 - Industrial Organization II ,5783,"001-LEC
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","TBA
TBA","Clark,Robert
Staff",5
 ENGL 215B - Canadian Literature ,2013,"001-LEC
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","MACINTOSH-CORRY RM B201
MACINTOSH-CORRY RM B201","Macfarlane,Heather C
Macfarlane,Heather C",88
 ENGL 306B - The Northern World: Vikings and Saxons ,2022,"001-LEC
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","ELLIS RM319
ELLIS RM319","Wehlau,Ruth C
Wehlau,Ruth C",28
 ENGL 452 - Topics in Victorian Literature II ,2033,"001-SEM
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","MACINTOSH-CORRY RM E230
MACINTOSH-CORRY RM E230","Bongie,Chris
Bongie,Chris",17
 ENGL 844 - Topics in Restoration and Eighteenth-Century Literature IV ,6111,"001-SEM
Regular",Tu 10:00AM - 12:30PM,JOHN WATSON RM406,"Fanning,Christopher J",4
 FREN 241 - Histoire culturelle et littéraire de l'Ancien Régime ,2518,"001-LEC
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","KINGSTON RM200
KINGSTON RM200","Rouget,Francois
Rouget,Francois",39
 GPHY 352 - Gender and the City ,2920,"001-LEC
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","MILLER RM105
MILLER RM105","Giancarlo,Alexandra
Giancarlo,Alexandra",66
 HIST 222 - Jewish and World Civilizations (since 1492) ,2802,"001-LEC
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","BIOSCI RM1103
BIOSCI RM1103","Schedrin,Vassili
Schedrin,Vassili",51
 HIST 240B - Issues in History ,2906,"001-LEC
Regular","Th 10:00AM - 11:30AM
Tu 10:00AM - 11:30AM","ELLIS RM321
DUPUIS RM217","Husain,Adnan,
Salzmann,Ariel
Husain,Adnan,
Salzmann,Ariel",50
 KNPE 203 - The Art and Science of Coaching ,5644,"001-LEC
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","MACDONALD RM4
MACDONALD RM4","Turnnidge,Jennifer
Turnnidge,Jennifer",47
 LAW 180B - Property ,1440,"001-LEC
Law","Tu 10:00AM - 11:30AM
Th 2:30PM - 4:00PM","MACDONALD RM3
MACDONALD RM202","Banks,Kevin
Banks,Kevin",50
 LAW 181B - Property ,1441,"001-LEC
Law","Tu 10:00AM - 11:30AM
Th 10:00AM - 11:30AM","MACDONALD RM201
MACDONALD RM3","Lahey,Kathleen Ann
Lahey,Kathleen Ann",51
 LAW 194B - Torts ,1742,"001-SEM
Law",TuTh 10:00AM - 11:30AM,MACDONALD RM400,"Maur,Mary Jo",25
 LING 100B - Introduction to Linguistics ,4272,"001-LEC
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","CHERNOFF AUD
CHERNOFF AUD","Bjorkman,Bronwyn
Bjorkman,Bronwyn",98
 LLCU 248 - Spanish American Cultural Contexts ,4282,"001-LEC
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","KINGSTON RM108
KINGSTON RM108","Chamberlain,Daniel Frank
Chamberlain,Daniel Frank",38
 MATH 385 - Life Contingencies ,4345,"001-LEC
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","JEFFERY RM101
JEFFERY RM101","Staff
Staff",24
 MATH 892 - Core Course In Analysis II ,5958,"001-LEC
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","JEFFERY RM319
JEFFERY RM319","Murty,Ram P M
Murty,Ram P M",4
 MGMT 945 - Quantitative Models for Marketing I ,6014,"001-SEM
Regular",Tu 10:00AM - 1:00PM,TBA,"Kolsarici,Ceren",4
 MGMT 948 - Quantitative Models for Marketing II ,6017,"001-SEM
Regular",Tu 10:00AM - 1:00PM,TBA,"Kolsarici,Ceren",3
 MGMT 965 - Analysis Of Supply Chains ,6314,"001-LEC
Regular",Tu 10:00AM - 1:00PM,TBA,"Nalca,Arcan",4
 MGMT 974 - Advanced Topics in the Evaluation of Information Systems ,6023,"001-LEC
Regular",Tu 10:00AM - 1:00PM,TBA,Staff,7
 PHIL 296 - Animals and Society ,4636,"001-LEC
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","MILLER RM201
MILLER RM201","Milburn,Josh
Milburn,Josh",94
 PSYC 501B - Honours Thesis ,3370,"001-SEM
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","HUMPHREY RM223
HUMPHREY RM223","Harkness,Kathryn Leslie
Harkness,Kathryn Leslie",19
 PSYC 501B - Honours Thesis ,3371,"002-SEM
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","MACINTOSH-CORRY RM A309
MACINTOSH-CORRY RM A309","Castelhano,Monica
Castelhano,Monica",21
 PT 856 - Neuromotor Function I ,5020,"001-LEC
Regular","Mo 10:00AM - 11:30AM
Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM
Fr 8:30AM - 10:00AM","BOTTER RM B143
BOTTER RM B147
WALTER LIGHT RM210
BOTTER RM B147","Staff
Staff
Staff
Staff",71
 PT 858 - Neuromotor Function II ,5021,"001-LEC
Regular","Mo 2:30PM - 4:00PM
Tu 10:00AM - 11:30AM
We 2:30PM - 4:00PM
Th 8:30AM - 10:00AM","BOTTER RM B147
BOTTER RM B143
BOTTER RM B139
BOTTER RM B147","Norman,Kathleen E
Norman,Kathleen E
Norman,Kathleen E
Norman,Kathleen E",71
 SOCY 344 - Power and Change in Canada ,1222,"001-LEC
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","CHERNOFF RM117
CHERNOFF RM117","Levine-Rasky,Cynthia B
Levine-Rasky,Cynthia B",68
 SPAN 112 - Beginning Spanish II ,4299,"004-LEC
Regular","Tu 10:00AM - 11:30AM
Th 8:30AM - 10:00AM","KINGSTON RM204
KINGSTON RM204","Lizano,Max Antonio
Lizano,Max Antonio",37
 ANAT 216 - Principles of Human Morphology II ,1048,"003-LAB
Regular",Tu 10:30AM - 12:30PM,MEDS RM302 - Anatomy,"Mackenzie,Leslie W",10
 ANAT 409 - Selected Topics in Histology ,1055,"001-LEC
Regular","Mo 8:30AM - 9:30AM
Tu 10:30AM - 11:30AM","DUNNING RM11
DUNNING RM11","MacLeod,John R,
Tayade,Chandrakant
MacLeod,John R,
Tayade,Chandrakant",61
 APSC 112 - Electricity And Magnetism ,3807,"101-LEC
Regular","Mo 1:30PM - 2:30PM
Tu 10:30AM - 11:30AM
Th 9:30AM - 10:30AM","STIRLING AUD
STIRLING AUD
STIRLING AUD","Stotz,James
Stotz,James
Stotz,James",218
 APSC 112 - Electricity And Magnetism ,3839,"201-TUT
Regular","Tu 10:30AM - 11:30AM
Tu 10:30AM - 11:30AM","KINGSTON RM205
WALTER LIGHT RM212","Staff
Staff",53
 APSC 132 - Chemistry and its Applications ,3856,"208-TUT
Regular",Tu 10:30AM - 11:30AM,DUNNING RM27,Staff,54
 BCHM 218 - Molecular Biology ,1105,"006-TUT
Regular",Tu 10:30AM - 11:30AM,JEFFERY RM234,Staff,63
 BCHM 218 - Molecular Biology ,1106,"007-TUT
Regular",Tu 10:30AM - 11:30AM,JEFFERY RM128,Staff,63
 BCHM 218 - Molecular Biology ,1107,"008-TUT
Regular",Tu 10:30AM - 11:30AM,ELLIS RM327,Staff,63
 BCHM 218 - Molecular Biology ,1108,"009-TUT
Regular",Tu 10:30AM - 11:30AM,WALTER LIGHT RM210,Staff,63
 BIOL 110 - Human Genetics and Evolution ,1760,"001-LTU
Regular","Mo 8:30AM - 9:30AM
Tu 10:30AM - 11:30AM
Mo 12:30PM - 1:30PM","BIOSCI RM1102
BIOSCI RM1102
BIOSCI RM1102","Yates,Susan
Yates,Susan
Yates,Susan",39
 BIOL 441 - Molecular Genetics ,1776,"001-LSM
Regular","Mo 8:30AM - 9:30AM
Tu 10:30AM - 11:30AM
Th 9:30AM - 10:30AM","BIOSCI RM2109
BIOSCI RM2109
BIOSCI RM2109","Bendena,William George,
Walker,Virginia Katrina
Bendena,William George,
Walker,Virginia Katrina
Bendena,William George,
Walker,Virginia Katrina",20
 CHEE 319 - Process Dynamics & Control ,2282,"001-LEC
Regular","Mo 8:30AM - 9:30AM
Tu 10:30AM - 11:30AM
Th 9:30AM - 10:30AM","STIRLING RM A
STIRLING RM A
STIRLING RM A","Guay,Martin
Guay,Martin
Guay,Martin",146
 CHEE 324 - Organic Process Development ,3156,"002-TUT
Regular",Tu 10:30AM - 11:30AM,ELLIS RM324,"Parent,Scott J",19
 CHEM 326 - Environmental and Green Chemistry ,2698,"001-LEC
Regular","Mo 8:30AM - 9:30AM
Tu 10:30AM - 11:30AM
Th 9:30AM - 10:30AM","JEFFERY RM225
JEFFERY RM225
JEFFERY RM225","Boyd,Alaina
Boyd,Alaina
Boyd,Alaina",48
 CISC 235 - Data Structures ,3489,"001-LEC
Regular","Mo 8:30AM - 9:30AM
Tu 10:30AM - 11:30AM
Th 9:30AM - 10:30AM","BIOSCI AUD
BIOSCI AUD
BIOSCI AUD","Dawes,Robin W
Dawes,Robin W
Dawes,Robin W",201
 CIVL 331 - Structural Steel Design ,1830,"001-LEC
Regular","Mo 8:30AM - 9:30AM
Tu 10:30AM - 11:30AM
Th 9:30AM - 10:30AM","JEFFERY RM127
JEFFERY RM127
JEFFERY RM127","MacDougall,Colin C
MacDougall,Colin C
MacDougall,Colin C",104
 CLST 103 - Introduction to Roman Civilization ,1787,"001-LEC
Regular","Mo 8:30AM - 9:30AM
Tu 10:30AM - 11:30AM
Th 9:30AM - 10:30AM","DUNNING AUD
DUNNING AUD
DUNNING AUD","Zaccagnino,Cristiana
Zaccagnino,Cristiana
Zaccagnino,Cristiana",353
 DEVS 240 - Culture and Development ,1895,"003-TUT
Regular",Tu 10:30AM - 11:30AM,THEOLOGICAL RM203,Staff,27
 ECON 110B - Principles of Economics ,1946,"002-LEC
Regular","Mo 8:30AM - 9:30AM
Tu 10:30AM - 11:30AM
Th 9:30AM - 10:30AM","WALTER LIGHT RM205
WALTER LIGHT RM205
WALTER LIGHT RM205","Cromb,Ian James
Cromb,Ian James
Cromb,Ian James",151
 ENCH 326 - Environmental&Green Chemistry ,2733,"001-LEC
Regular","Mo 8:30AM - 9:30AM
Tu 10:30AM - 11:30AM
Th 9:30AM - 10:30AM","JEFFERY RM225
JEFFERY RM225
JEFFERY RM225","Boyd,Alaina
Boyd,Alaina
Boyd,Alaina",48
 ENSC 201 - Environmental Toxicology and Chemical Risks ,2047,"001-LEC
Regular","Mo 8:30AM - 9:30AM
Tu 10:30AM - 11:30AM","DUPUIS AUD
DUPUIS AUD","Winn,Louise M
Winn,Louise M",188
 JAPN 100B - Introductory Japanese I ,4268,"003-TUT
Regular",Tu 10:30AM - 11:30AM,KINGSTON LAB,Staff,34
 KHS 875 - Qualitative Methods ,5686,"001-SEM
Regular",Tu 10:30AM - 1:30PM,TBA,"Carey,Robert Scott",12
 KNPE 254 - Biomechanical Analysis of Human Movement ,5079,"004-TUT
Regular","Tu 10:30AM - 11:30AM
Tu 10:30AM - 11:30AM","KINES & HLTH RM202
KINES & HLTH RM203","Staff
Staff",26
 MATH 341 - Differential Geometry ,5135,"001-LEC
Regular","Mo 8:30AM - 9:30AM
Tu 10:30AM - 11:30AM
Th 9:30AM - 10:30AM","JEFFERY RM115
JEFFERY RM115
JEFFERY RM115","Barthelme,Thomas
Barthelme,Thomas
Barthelme,Thomas",9
 MECH 341 - Fluid Mechanics II ,4449,"002-TUT
Regular",Tu 10:30AM - 11:30AM,ELLIS AUD,"Birk,Albrecht Michael",190
 MECH 470 - Deformation Processing ,4509,"002-TUT
Regular",Tu 10:30AM - 11:30AM,NICOL RM232,"Pilkey,Keith",14
 MUSC 129B - Keyboard Skills ,4574,"001-LAB
Regular",Tu 10:30AM - 11:30AM,HARRISON-LECAINE RM229,"Davidson,Thomas Maxwell",5
 NSCI 422 - Cellular and Molecular Neuroscience ,1141,"001-LEC
Regular",Tu 10:30AM - 11:30AM,BOTTER RM449,"Dumont,Eric C,
Rose,Paul Kenneth",32
 NSCI 822 - Cell. & Molecular Neuroscience ,5671,"001-LEC
Regular",Tu 10:30AM - 11:30AM,BOTTER RM449,"Dumont,Eric C,
Rose,Paul Kenneth",32
 NURS 207 - Nsg Care Acute Hosp Cts (Prac) ,4618,"007-LAB
Regular",Tu 10:30AM - 12:30PM,CATARAQUI  RM221 SIM LAB,Staff,12
 POLS 261 - International Politics ,5164,"005-TUT
Regular",Tu 10:30AM - 11:30AM,MACINTOSH-CORRY RM C508,"von Hlatky,Stefanie",25
 POLS 385 - Quantitative Approaches to Political Studies ,5195,"003-TUT
Regular",Tu 10:30AM - 11:30AM,JEFFERY RM157,Staff,25
 PSYC 100B - Principles of Psychology ,3355,"001-LEC
Regular",Tu 10:30AM - 11:30AM,DUNCAN MCARTHUR RM B101,"Atkinson,Jill L,
Pukall,Caroline Frieda",510
 PSYC 100B - Principles of Psychology ,3393,"016-LAB
Regular",Tu 10:30AM - 11:30AM,HUMPHREY RM131,Staff,31
 PSYC 100B - Principles of Psychology ,3422,"045-LAB
Regular",Tu 10:30AM - 11:30AM,HUMPHREY RM132,Staff,25
 SOFT 423 - Software Requirements ,5016,"001-LEC
Regular","Mo 8:30AM - 9:30AM
Tu 10:30AM - 11:30AM
Th 9:30AM - 10:30AM","JEFFERY RM126
JEFFERY RM126
JEFFERY RM126","Ahmadi,Reza
Ahmadi,Reza
Ahmadi,Reza",89
 OT 842 - Environmental Determinants of Occupation ,4999,"001-LEC
Regular","Tu 8:30AM - 11:30AM
Tu 11:00AM - 2:00PM","KINES & HLTH RM100
DUPUIS RM217","Fayed,Nora
Fayed,Nora",76
 APSC 100B - Engineering Practice ,3866,"203-STD
Regular","We 11:30AM - 2:30PM
Tu 11:30AM - 1:30PM","TBA
TBA","Staff
Staff",74
 APSC 100B - Engineering Practice ,3867,"204-STD
Regular","We 11:30AM - 2:30PM
Tu 11:30AM - 1:30PM","TBA
TBA","Staff
Staff",76
 APSC 100B - Engineering Practice ,3868,"205-STD
Regular","We 11:30AM - 2:30PM
Tu 11:30AM - 1:30PM","TBA
TBA","Staff
Staff",73
 APSC 100B - Engineering Practice ,3875,"213-STD
Regular","We 11:30AM - 2:30PM
Tu 11:30AM - 1:30PM","TBA
TBA","Staff
Staff",74
 APSC 100B - Engineering Practice ,3876,"214-STD
Regular","We 11:30AM - 2:30PM
Tu 11:30AM - 1:30PM","TBA
TBA","Staff
Staff",76
 APSC 100B - Engineering Practice ,3877,"215-STD
Regular","We 11:30AM - 2:30PM
Tu 11:30AM - 1:30PM","TBA
TBA","Staff
Staff",73
 APSC 103 - First Year Engineering Design Project ,3968,"203-STD
Regular","We 11:30AM - 2:30PM
Tu 11:30AM - 1:30PM","TBA
TBA","Staff
Staff",74
 APSC 103 - First Year Engineering Design Project ,3969,"204-STD
Regular","We 11:30AM - 2:30PM
Tu 11:30AM - 1:30PM","TBA
TBA","Staff
Staff",76
 APSC 103 - First Year Engineering Design Project ,3970,"205-STD
Regular","We 11:30AM - 2:30PM
Tu 11:30AM - 1:30PM","TBA
TBA","Staff
Staff",73
 APSC 172 - Calculus II ,3759,"206-TUT
Regular",Tu 11:30AM - 12:30PM,JEFFERY RM101,Staff,54
 APSC 172 - Calculus II ,3760,"207-TUT
Regular",Tu 11:30AM - 12:30PM,JEFFERY RM225,Staff,55
 APSC 172 - Calculus II ,3761,"208-TUT
Regular",Tu 11:30AM - 12:30PM,JEFFERY RM118,Staff,52
 APSC 172 - Calculus II ,4014,"209-TUT
Regular",Tu 11:30AM - 12:30PM,JEFFERY RM234,Staff,41
 APSC 172 - Calculus II ,3797,"216-TUT
Regular",Tu 11:30AM - 12:30PM,ELLIS RM226,Staff,53
 APSC 172 - Calculus II ,3798,"217-TUT
Regular",Tu 11:30AM - 12:30PM,ELLIS RM226,Staff,53
 APSC 172 - Calculus II ,3799,"218-TUT
Regular",Tu 11:30AM - 12:30PM,ELLIS RM226,Staff,53
 APSC 200 - Engineering Design & Practice II ,4038,"206-STD
Regular","TuTh 11:30AM - 1:30PM
TuTh 11:30AM - 1:30PM","BEAMISH-MUNRO RM313A
BEAMISH-MUNRO RM313B","Lai,Yongjun
Lai,Yongjun",48
 ARTF 128 - Introductory Fine Art II ,1935,"001-LLB
Regular","Mo 11:30AM - 2:30PM
Tu 11:30AM - 2:30PM
We 11:30AM - 2:30PM
Th 2:30PM - 5:30PM
Mo 11:30AM - 2:30PM
Tu 11:30AM - 2:30PM
We 11:30AM - 2:30PM
Th 2:30PM - 5:30PM","TBA
TBA
TBA
TBA
TBA
TBA
TBA
TBA","Sellars,Kathleen E
Sellars,Kathleen E
Sellars,Kathleen E
Sellars,Kathleen E
Dhaliwal,Sarindar
Dhaliwal,Sarindar
Dhaliwal,Sarindar
Dhaliwal,Sarindar",25
 ARTF 228 - Intermediate Fine Art II ,1936,"001-LAB
Regular","MoTuWe 11:30AM - 2:30PM
Th 2:30PM - 5:30PM
MoTuWe 11:30AM - 2:30PM
Th 2:30PM - 5:30PM","ONTARIO RM405
ONTARIO RM405
ONTARIO RM107
ONTARIO RM107","Aziz,Sylvat
Aziz,Sylvat
Staff
Staff",16
 ARTF 228 - Intermediate Fine Art II ,1944,"002-LAB
Regular","MoTuWe 11:30AM - 2:30PM
Th 2:30PM - 5:30PM
MoTuWe 11:30AM - 2:30PM
Th 2:30PM - 5:30PM","ONTARIO RM107
ONTARIO RM107
ONTARIO RM405
ONTARIO RM405","Staff
Staff
Staff
Staff",14
 ARTF 338 - Advanced Programs II ,1937,"001-LLB
Regular","MoTuWe 11:30AM - 2:30PM
Th 2:30PM - 5:30PM","ONTARIO RM410
ONTARIO RM410","Winton,Jan
Winton,Jan",16
 ARTF 338 - Advanced Programs II ,1938,"002-LLB
Regular","MoTuWe 11:30AM - 2:30PM
Th 2:30PM - 5:30PM","ONTARIO STU
ONTARIO STU","Tamasauskas,Otis C K
Tamasauskas,Otis C K",4
 ARTH 438 - Studies in Indigenous Arts and Visual Culture of North America ,2350,"001-SEM
Regular",Tu 11:30AM - 2:30PM,ONTARIO RM210,"Vorano,Norman",10
 BCHM 411 - Advanced Molecular Biology ,1097,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","BOTTER RM B143
BOTTER RM B143
BOTTER RM B143","Funk,Colin,
Mueller,Christopher Robert
Funk,Colin,
Mueller,Christopher Robert
Funk,Colin,
Mueller,Christopher Robert",57
 BIOL 202 - Diversity of Life II ,6294,"020-LAB
Regular",Tu 11:30AM - 2:30PM,BIOSCI RM2312,Staff,21
 BIOL 343 - Data Analysis for Biologists ,1393,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","BIOSCI RM1120
BIOSCI RM1120
BIOSCI RM1120","Eckert,Christopher G
Eckert,Christopher G
Eckert,Christopher G",47
 BIOL 445 - Neuroethology ,1781,"003-TUT
Regular",Tu 11:30AM - 1:00PM,BIOSCI RM3112,"Robertson,Robert Meldrum",7
 BMED 811 - Advanced Molecular Biology ,5598,"001-SEM
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","BOTTER RM B143
BOTTER RM B143
BOTTER RM B143","Funk,Colin,
Mueller,Christopher Robert
Funk,Colin,
Mueller,Christopher Robert
Funk,Colin,
Mueller,Christopher Robert",57
 BMED 814B - Mammalian Physiology ,5616,"001-SEM
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","BIOSCI AUD
BIOSCI AUD
BIOSCI AUD","Baer,Allan R,
Funk,Colin,
MacLeod,John R,
Van Vugt,Dean A
Baer,Allan R,
Funk,Colin,
MacLeod,John R,
Van Vugt,Dean A
Baer,Allan R,
Funk,Colin,
MacLeod,John R,
Van Vugt,Dean A",401
 BMED 851 - Selected Topics in Viral Pathogenesis ,1150,"001-SEM
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM","ELLIS RM327
ELLIS RM327","Raptis,Leda Helen
Raptis,Leda Helen",23
 CANC 440 - Cancer Biology and Therapeutics ,1040,"001-LSM
Regular",Tu 11:30AM - 2:30PM,BOTTER RM B148,"Berman,David Monty,
Cole,Susan P C,
Hurlbut,David J,
Kirchhof,Mark,
Rauh,Michael,
Rossiter,John P,
Yang,Xiaolong",21
 CHEE 210 - Thermodynamic Property Of Fluids ,2272,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","STIRLING RM B
STIRLING RM B
STIRLING RM B","Hudon,Nicolas
Hudon,Nicolas
Hudon,Nicolas",133
 CHEE 331 - Design of Unit Operations ,2285,"001-LEC
Regular","We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM
Tu 11:30AM - 12:30PM
Fr 11:30AM - 12:30PM","STIRLING RM A
STIRLING RM A
STIRLING RM A
STIRLING RM A","Docoslis,Aristides,
Kontopoulou,Marianna
Docoslis,Aristides,
Kontopoulou,Marianna
Docoslis,Aristides,
Kontopoulou,Marianna
Docoslis,Aristides,
Kontopoulou,Marianna",126
 CHEE 332 - Design of Unit Operations ,2287,"001-LEC
Regular","We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM
Tu 11:30AM - 12:30PM
Fr 11:30AM - 12:30PM","STIRLING RM A
STIRLING RM A
STIRLING RM A
STIRLING RM A","Docoslis,Aristides,
Kontopoulou,Marianna
Docoslis,Aristides,
Kontopoulou,Marianna
Docoslis,Aristides,
Kontopoulou,Marianna
Docoslis,Aristides,
Kontopoulou,Marianna",126
 CHEE 333 - Design of Unit Operations ,2296,"001-LEC
Regular","We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM
Tu 11:30AM - 12:30PM
Fr 11:30AM - 12:30PM","STIRLING RM A
STIRLING RM A
STIRLING RM A
STIRLING RM A","Docoslis,Aristides,
Kontopoulou,Marianna
Docoslis,Aristides,
Kontopoulou,Marianna
Docoslis,Aristides,
Kontopoulou,Marianna
Docoslis,Aristides,
Kontopoulou,Marianna",126
 CHEM 223 - Organic Reactions ,2684,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","WALTER LIGHT RM205
WALTER LIGHT RM205
WALTER LIGHT RM205","Petitjean,Anne Marie-Louise
Petitjean,Anne Marie-Louise
Petitjean,Anne Marie-Louise",114
 CHEM 322 - The Chemical Bond: Computation and Spectroscopy ,2696,"002-TUT
Regular",Tu 11:30AM - 12:30PM,GOODWIN RM247,"Carrington,Tucker",32
 CHIN 300B - Intermediate Mandarin Chinese ,4235,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","KINGSTON RM304
KINGSTON RM304
KINGSTON RM304","Bai,Xuelin
Bai,Xuelin
Bai,Xuelin",12
 CISC 101 - Elements of Computing Science ,3480,"001-LEC
Regular","Tu 11:30AM - 12:30PM
We 1:30PM - 2:30PM
Fr 12:30PM - 1:30PM","JEFFERY RM127
JEFFERY RM127
JEFFERY RM127","McLeod,Alan D
McLeod,Alan D
McLeod,Alan D",128
